county,date,per_capita_rate 
Clear Creek,2020-04-01,44.01
Clear Creek,2020-04-02,44.01
Clear Creek,2020-04-03,44.01
Clear Creek,2020-04-04,33.01
Clear Creek,2020-04-05,33.01
Clear Creek,2020-04-06,33.01
Clear Creek,2020-04-07,44.01
Clear Creek,2020-04-08,44.01
Clear Creek,2020-04-09,77.02
Clear Creek,2020-04-10,88.03
Clear Creek,2020-04-11,88.03
Clear Creek,2020-04-12,88.03
Clear Creek,2020-04-13,88.03
Clear Creek,2020-04-14,77.02
Clear Creek,2020-04-15,55.02
Clear Creek,2020-04-16,55.02
Clear Creek,2020-04-17,55.02
Clear Creek,2020-04-18,55.02
Clear Creek,2020-04-19,55.02
Clear Creek,2020-04-20,55.02
Clear Creek,2020-04-21,44.01
Clear Creek,2020-04-22,44.01
Clear Creek,2020-04-23,22.01
Clear Creek,2020-04-24,22.01
Clear Creek,2020-04-25,22.01
Clear Creek,2020-04-26,22.01
Clear Creek,2020-04-27,22.01
Clear Creek,2020-04-28,22.01
Clear Creek,2020-04-29,22.01
Clear Creek,2020-04-30,22.01
Clear Creek,2020-05-01,22.01
Clear Creek,2020-05-02,22.01
Clear Creek,2020-05-03,22.01
Clear Creek,2020-05-04,22.01
Clear Creek,2020-05-05,22.01
Clear Creek,2020-05-06,22.01
Clear Creek,2020-05-07,11.0
Clear Creek,2020-05-08,11.0
Clear Creek,2020-05-09,11.0
Clear Creek,2020-05-10,11.0
Clear Creek,2020-05-11,11.0
Clear Creek,2020-05-12,22.01
Clear Creek,2020-05-13,22.01
Clear Creek,2020-05-14,22.01
Clear Creek,2020-05-15,22.01
Clear Creek,2020-05-16,33.01
Clear Creek,2020-05-17,33.01
Clear Creek,2020-05-18,33.01
Clear Creek,2020-05-19,33.01
Clear Creek,2020-05-20,33.01
Clear Creek,2020-05-21,33.01
Clear Creek,2020-05-22,22.01
Clear Creek,2020-05-23,22.01
Clear Creek,2020-05-24,22.01
Clear Creek,2020-05-25,22.01
Clear Creek,2020-05-26,11.0
Clear Creek,2020-05-27,11.0
Clear Creek,2020-05-28,11.0
Clear Creek,2020-05-29,11.0
Clear Creek,2020-05-30,0.0
Clear Creek,2020-05-31,0.0
Clear Creek,2020-06-01,11.0
Clear Creek,2020-06-02,11.0
Clear Creek,2020-06-03,11.0
Clear Creek,2020-06-04,11.0
Clear Creek,2020-06-05,11.0
Clear Creek,2020-06-06,11.0
Clear Creek,2020-06-07,11.0
Clear Creek,2020-06-08,11.0
Clear Creek,2020-06-09,11.0
Clear Creek,2020-06-10,11.0
Clear Creek,2020-06-11,11.0
Clear Creek,2020-06-12,11.0
Clear Creek,2020-06-13,11.0
Clear Creek,2020-06-14,11.0
Clear Creek,2020-06-15,0.0
Clear Creek,2020-06-16,0.0
Clear Creek,2020-06-17,11.0
Clear Creek,2020-06-18,11.0
Clear Creek,2020-06-19,11.0
Clear Creek,2020-06-20,11.0
Clear Creek,2020-06-21,11.0
Clear Creek,2020-06-22,11.0
Clear Creek,2020-06-23,11.0
Clear Creek,2020-06-24,11.0
Clear Creek,2020-06-25,11.0
Clear Creek,2020-06-26,11.0
Clear Creek,2020-06-27,11.0
Clear Creek,2020-06-28,11.0
Clear Creek,2020-06-29,11.0
Clear Creek,2020-06-30,22.01
Clear Creek,2020-07-01,11.0
Clear Creek,2020-07-02,11.0
Clear Creek,2020-07-03,11.0
Clear Creek,2020-07-04,33.01
Clear Creek,2020-07-05,33.01
Clear Creek,2020-07-06,33.01
Clear Creek,2020-07-07,33.01
Clear Creek,2020-07-08,33.01
Clear Creek,2020-07-09,33.01
Clear Creek,2020-07-10,33.01
Clear Creek,2020-07-11,33.01
Clear Creek,2020-07-12,33.01
Clear Creek,2020-07-13,33.01
Clear Creek,2020-07-14,22.01
Clear Creek,2020-07-15,22.01
Clear Creek,2020-07-16,44.01
Clear Creek,2020-07-17,44.01
Clear Creek,2020-07-18,22.01
Clear Creek,2020-07-19,22.01
Clear Creek,2020-07-20,33.01
Clear Creek,2020-07-21,33.01
Clear Creek,2020-07-22,33.01
Clear Creek,2020-07-23,33.01
Clear Creek,2020-07-24,33.01
Clear Creek,2020-07-25,44.01
Clear Creek,2020-07-26,55.02
Clear Creek,2020-07-27,55.02
Clear Creek,2020-07-28,55.02
Clear Creek,2020-07-29,55.02
Clear Creek,2020-07-30,33.01
Clear Creek,2020-07-31,33.01
Clear Creek,2020-08-01,44.01
Clear Creek,2020-08-02,44.01
Clear Creek,2020-08-03,33.01
Clear Creek,2020-08-04,44.01
Clear Creek,2020-08-05,44.01
Clear Creek,2020-08-06,55.02
Clear Creek,2020-08-07,66.02
Clear Creek,2020-08-08,55.02
Clear Creek,2020-08-09,44.01
Clear Creek,2020-08-10,44.01
Clear Creek,2020-08-11,44.01
Clear Creek,2020-08-12,44.01
Clear Creek,2020-08-13,55.02
Clear Creek,2020-08-14,55.02
Clear Creek,2020-08-15,44.01
Clear Creek,2020-08-16,44.01
Clear Creek,2020-08-17,44.01
Clear Creek,2020-08-18,33.01
Clear Creek,2020-08-19,33.01
Clear Creek,2020-08-20,22.01
Clear Creek,2020-08-21,11.0
Clear Creek,2020-08-22,44.01
Clear Creek,2020-08-23,44.01
Clear Creek,2020-08-24,44.01
Clear Creek,2020-08-25,44.01
Clear Creek,2020-08-26,44.01
Clear Creek,2020-08-27,33.01
Clear Creek,2020-08-28,33.01
Clear Creek,2020-08-29,44.01
Clear Creek,2020-08-30,44.01
Clear Creek,2020-08-31,44.01
Clear Creek,2020-09-01,44.01
Clear Creek,2020-09-02,44.01
Clear Creek,2020-09-03,55.02
Clear Creek,2020-09-04,55.02
Clear Creek,2020-09-05,22.01
Clear Creek,2020-09-06,22.01
Clear Creek,2020-09-07,22.01
Clear Creek,2020-09-08,22.01
Clear Creek,2020-09-09,22.01
Clear Creek,2020-09-10,22.01
Clear Creek,2020-09-11,22.01
Clear Creek,2020-09-12,11.0
Clear Creek,2020-09-13,11.0
Clear Creek,2020-09-14,11.0
Clear Creek,2020-09-15,11.0
Clear Creek,2020-09-16,11.0
Clear Creek,2020-09-17,0.0
Clear Creek,2020-09-18,0.0
Clear Creek,2020-09-19,11.0
Clear Creek,2020-09-20,11.0
Clear Creek,2020-09-21,11.0
Clear Creek,2020-09-22,11.0
Clear Creek,2020-09-23,11.0
Clear Creek,2020-09-24,11.0
Clear Creek,2020-09-25,11.0
Clear Creek,2020-09-26,11.0
Clear Creek,2020-09-27,33.01
Clear Creek,2020-09-28,33.01
Clear Creek,2020-09-29,33.01
Clear Creek,2020-09-30,44.01
Clear Creek,2020-10-01,44.01
Clear Creek,2020-10-02,77.02
Clear Creek,2020-10-03,110.04
Clear Creek,2020-10-04,110.04
Clear Creek,2020-10-05,110.04
Clear Creek,2020-10-06,110.04
Clear Creek,2020-10-07,143.05
Clear Creek,2020-10-08,154.05
Clear Creek,2020-10-09,187.06
Clear Creek,2020-10-10,231.07
Clear Creek,2020-10-11,209.07
Clear Creek,2020-10-12,220.07
Clear Creek,2020-10-13,220.07
Clear Creek,2020-10-14,231.07
Clear Creek,2020-10-15,231.07
Clear Creek,2020-10-16,198.06
Clear Creek,2020-10-17,154.05
Clear Creek,2020-10-18,176.06
Clear Creek,2020-10-19,176.06
Clear Creek,2020-10-20,176.06
Clear Creek,2020-10-21,143.05
Clear Creek,2020-10-22,143.05
Clear Creek,2020-10-23,121.04
Clear Creek,2020-10-24,110.04
Clear Creek,2020-10-25,110.04
Clear Creek,2020-10-26,121.04
Clear Creek,2020-10-27,132.04
Clear Creek,2020-10-28,154.05
Clear Creek,2020-10-29,143.05
Clear Creek,2020-10-30,275.09
Clear Creek,2020-10-31,308.1
Clear Creek,2020-11-01,330.11
Clear Creek,2020-11-02,330.11
Clear Creek,2020-11-03,341.11
Clear Creek,2020-11-04,341.11
Clear Creek,2020-11-05,352.11
Clear Creek,2020-11-06,363.12
Clear Creek,2020-11-07,352.11
Clear Creek,2020-11-08,440.14
Clear Creek,2020-11-09,440.14
Clear Creek,2020-11-10,440.14
Clear Creek,2020-11-11,429.14
Clear Creek,2020-11-12,506.16
Clear Creek,2020-11-13,528.17
Clear Creek,2020-11-14,550.18
Clear Creek,2020-11-15,528.17
Clear Creek,2020-11-16,561.18
Clear Creek,2020-11-17,561.18
Clear Creek,2020-11-18,572.18
Clear Creek,2020-11-19,671.21
Clear Creek,2020-11-20,671.21
Clear Creek,2020-11-21,715.23
Clear Creek,2020-11-22,649.21
Clear Creek,2020-11-23,649.21
Clear Creek,2020-11-24,671.21
Clear Creek,2020-11-25,704.23
Clear Creek,2020-11-26,682.22
Clear Creek,2020-11-27,550.18
Clear Creek,2020-11-28,506.16
Clear Creek,2020-11-29,528.17
Clear Creek,2020-11-30,506.16
Clear Creek,2020-12-01,528.17
Clear Creek,2020-12-02,572.18
Clear Creek,2020-12-03,462.15
Clear Creek,2020-12-04,451.14
Clear Creek,2020-12-05,473.15
Denver,2020-03-06,0.33
Denver,2020-03-07,0.33
Denver,2020-03-08,0.33
Denver,2020-03-09,0.5
Denver,2020-03-10,0.67
Denver,2020-03-11,1.0
Denver,2020-03-12,1.5
Denver,2020-03-13,2.83
Denver,2020-03-14,3.83
Denver,2020-03-15,4.67
Denver,2020-03-16,4.67
Denver,2020-03-17,6.83
Denver,2020-03-18,7.5
Denver,2020-03-19,10.16
Denver,2020-03-20,12.83
Denver,2020-03-21,16.0
Denver,2020-03-22,20.49
Denver,2020-03-23,24.16
Denver,2020-03-24,28.66
Denver,2020-03-25,34.66
Denver,2020-03-26,42.16
Denver,2020-03-27,49.15
Denver,2020-03-28,57.32
Denver,2020-03-29,63.32
Denver,2020-03-30,72.81
Denver,2020-03-31,82.98
Denver,2020-04-01,90.14
Denver,2020-04-02,96.97
Denver,2020-04-03,106.14
Denver,2020-04-04,111.8
Denver,2020-04-05,116.64
Denver,2020-04-06,116.47
Denver,2020-04-07,117.97
Denver,2020-04-08,118.8
Denver,2020-04-09,128.13
Denver,2020-04-10,133.46
Denver,2020-04-11,135.8
Denver,2020-04-12,139.8
Denver,2020-04-13,146.79
Denver,2020-04-14,143.8
Denver,2020-04-15,146.96
Denver,2020-04-16,150.96
Denver,2020-04-17,153.29
Denver,2020-04-18,158.96
Denver,2020-04-19,159.79
Denver,2020-04-20,172.12
Denver,2020-04-21,186.62
Denver,2020-04-22,190.62
Denver,2020-04-23,190.12
Denver,2020-04-24,211.94
Denver,2020-04-25,217.44
Denver,2020-04-26,222.61
Denver,2020-04-27,222.61
Denver,2020-04-28,231.44
Denver,2020-04-29,236.94
Denver,2020-04-30,241.94
Denver,2020-05-01,242.6
Denver,2020-05-02,249.77
Denver,2020-05-03,260.1
Denver,2020-05-04,257.93
Denver,2020-05-05,256.93
Denver,2020-05-06,267.1
Denver,2020-05-07,271.1
Denver,2020-05-08,251.1
Denver,2020-05-09,252.27
Denver,2020-05-10,247.77
Denver,2020-05-11,239.27
Denver,2020-05-12,232.61
Denver,2020-05-13,227.27
Denver,2020-05-14,226.27
Denver,2020-05-15,226.61
Denver,2020-05-16,220.94
Denver,2020-05-17,218.44
Denver,2020-05-18,215.28
Denver,2020-05-19,207.28
Denver,2020-05-20,197.28
Denver,2020-05-21,191.45
Denver,2020-05-22,193.95
Denver,2020-05-23,191.62
Denver,2020-05-24,183.78
Denver,2020-05-25,182.95
Denver,2020-05-26,180.29
Denver,2020-05-27,176.95
Denver,2020-05-28,179.12
Denver,2020-05-29,186.12
Denver,2020-05-30,190.28
Denver,2020-05-31,186.45
Denver,2020-06-01,180.29
Denver,2020-06-02,177.29
Denver,2020-06-03,176.45
Denver,2020-06-04,171.45
Denver,2020-06-05,164.12
Denver,2020-06-06,154.63
Denver,2020-06-07,155.46
Denver,2020-06-08,153.63
Denver,2020-06-09,151.13
Denver,2020-06-10,147.96
Denver,2020-06-11,132.96
Denver,2020-06-12,114.64
Denver,2020-06-13,101.81
Denver,2020-06-14,92.48
Denver,2020-06-15,95.64
Denver,2020-06-16,91.14
Denver,2020-06-17,87.98
Denver,2020-06-18,85.98
Denver,2020-06-19,87.31
Denver,2020-06-20,87.31
Denver,2020-06-21,87.31
Denver,2020-06-22,87.48
Denver,2020-06-23,87.31
Denver,2020-06-24,95.14
Denver,2020-06-25,100.47
Denver,2020-06-26,107.31
Denver,2020-06-27,107.64
Denver,2020-06-28,112.8
Denver,2020-06-29,114.8
Denver,2020-06-30,114.97
Denver,2020-07-01,117.3
Denver,2020-07-02,122.47
Denver,2020-07-03,119.47
Denver,2020-07-04,119.3
Denver,2020-07-05,118.97
Denver,2020-07-06,121.47
Denver,2020-07-07,129.47
Denver,2020-07-08,131.3
Denver,2020-07-09,135.96
Denver,2020-07-10,142.96
Denver,2020-07-11,147.46
Denver,2020-07-12,149.13
Denver,2020-07-13,147.79
Denver,2020-07-14,153.29
Denver,2020-07-15,158.13
Denver,2020-07-16,155.96
Denver,2020-07-17,161.96
Denver,2020-07-18,166.79
Denver,2020-07-19,171.12
Denver,2020-07-20,172.79
Denver,2020-07-21,175.79
Denver,2020-07-22,181.12
Denver,2020-07-23,192.95
Denver,2020-07-24,196.61
Denver,2020-07-25,211.44
Denver,2020-07-26,217.11
Denver,2020-07-27,217.28
Denver,2020-07-28,229.27
Denver,2020-07-29,230.61
Denver,2020-07-30,227.44
Denver,2020-07-31,228.11
Denver,2020-08-01,228.77
Denver,2020-08-02,234.44
Denver,2020-08-03,230.61
Denver,2020-08-04,223.94
Denver,2020-08-05,219.61
Denver,2020-08-06,207.11
Denver,2020-08-07,197.11
Denver,2020-08-08,178.62
Denver,2020-08-09,169.79
Denver,2020-08-10,167.79
Denver,2020-08-11,155.29
Denver,2020-08-12,147.96
Denver,2020-08-13,149.46
Denver,2020-08-14,141.3
Denver,2020-08-15,135.8
Denver,2020-08-16,132.3
Denver,2020-08-17,132.3
Denver,2020-08-18,129.13
Denver,2020-08-19,120.47
Denver,2020-08-20,113.3
Denver,2020-08-21,111.14
Denver,2020-08-22,111.47
Denver,2020-08-23,112.8
Denver,2020-08-24,111.3
Denver,2020-08-25,119.8
Denver,2020-08-26,108.47
Denver,2020-08-27,108.47
Denver,2020-08-28,112.64
Denver,2020-08-29,114.64
Denver,2020-08-30,108.8
Denver,2020-08-31,109.64
Denver,2020-09-01,109.3
Denver,2020-09-02,107.97
Denver,2020-09-03,105.64
Denver,2020-09-04,104.64
Denver,2020-09-05,106.14
Denver,2020-09-06,99.81
Denver,2020-09-07,104.31
Denver,2020-09-08,90.14
Denver,2020-09-09,95.14
Denver,2020-09-10,91.64
Denver,2020-09-11,89.64
Denver,2020-09-12,93.98
Denver,2020-09-13,98.47
Denver,2020-09-14,102.97
Denver,2020-09-15,111.47
Denver,2020-09-16,119.3
Denver,2020-09-17,130.3
Denver,2020-09-18,136.96
Denver,2020-09-19,138.96
Denver,2020-09-20,153.63
Denver,2020-09-21,159.46
Denver,2020-09-22,168.62
Denver,2020-09-23,187.62
Denver,2020-09-24,199.61
Denver,2020-09-25,209.94
Denver,2020-09-26,208.45
Denver,2020-09-27,216.61
Denver,2020-09-28,226.27
Denver,2020-09-29,220.28
Denver,2020-09-30,224.77
Denver,2020-10-01,228.44
Denver,2020-10-02,232.77
Denver,2020-10-03,240.27
Denver,2020-10-04,235.27
Denver,2020-10-05,240.27
Denver,2020-10-06,240.77
Denver,2020-10-07,248.93
Denver,2020-10-08,259.6
Denver,2020-10-09,253.93
Denver,2020-10-10,275.76
Denver,2020-10-11,284.09
Denver,2020-10-12,288.09
Denver,2020-10-13,300.75
Denver,2020-10-14,307.75
Denver,2020-10-15,324.41
Denver,2020-10-16,334.75
Denver,2020-10-17,344.24
Denver,2020-10-18,361.74
Denver,2020-10-19,360.07
Denver,2020-10-20,369.24
Denver,2020-10-21,373.73
Denver,2020-10-22,380.4
Denver,2020-10-23,404.39
Denver,2020-10-24,434.05
Denver,2020-10-25,471.71
Denver,2020-10-26,485.21
Denver,2020-10-27,506.03
Denver,2020-10-28,524.7
Denver,2020-10-29,546.36
Denver,2020-10-30,591.84
Denver,2020-10-31,619.34
Denver,2020-11-01,686.99
Denver,2020-11-02,709.48
Denver,2020-11-03,748.14
Denver,2020-11-04,789.63
Denver,2020-11-05,869.6
Denver,2020-11-06,887.93
Denver,2020-11-07,939.25
Denver,2020-11-08,985.91
Denver,2020-11-09,1026.23
Denver,2020-11-10,1066.55
Denver,2020-11-11,1145.53
Denver,2020-11-12,1225.01
Denver,2020-11-13,1258.67
Denver,2020-11-14,1295.99
Denver,2020-11-15,1309.32
Denver,2020-11-16,1379.47
Denver,2020-11-17,1414.13
Denver,2020-11-18,1480.94
Denver,2020-11-19,1457.28
Denver,2020-11-20,1552.09
Denver,2020-11-21,1529.43
Denver,2020-11-22,1544.09
Denver,2020-11-23,1560.09
Denver,2020-11-24,1571.25
Denver,2020-11-25,1589.75
Denver,2020-11-26,1495.94
Denver,2020-11-27,1505.6
Denver,2020-11-28,1485.61
Denver,2020-11-29,1438.29
Denver,2020-11-30,1396.13
Denver,2020-12-01,1364.97
Denver,2020-12-02,1308.99
Denver,2020-12-03,1353.81
Denver,2020-12-04,1213.85
Denver,2020-12-05,1248.84
Douglas,2020-03-05,0.35
Douglas,2020-03-06,1.05
Douglas,2020-03-07,1.05
Douglas,2020-03-08,1.05
Douglas,2020-03-09,1.05
Douglas,2020-03-10,1.05
Douglas,2020-03-11,1.05
Douglas,2020-03-12,1.05
Douglas,2020-03-13,1.4
Douglas,2020-03-14,1.4
Douglas,2020-03-15,2.8
Douglas,2020-03-16,2.8
Douglas,2020-03-17,3.15
Douglas,2020-03-18,3.85
Douglas,2020-03-19,4.55
Douglas,2020-03-20,4.9
Douglas,2020-03-21,8.41
Douglas,2020-03-22,10.51
Douglas,2020-03-23,15.76
Douglas,2020-03-24,17.52
Douglas,2020-03-25,19.27
Douglas,2020-03-26,22.42
Douglas,2020-03-27,26.27
Douglas,2020-03-28,30.83
Douglas,2020-03-29,32.93
Douglas,2020-03-30,39.58
Douglas,2020-03-31,47.29
Douglas,2020-04-01,51.49
Douglas,2020-04-02,55.0
Douglas,2020-04-03,62.0
Douglas,2020-04-04,63.76
Douglas,2020-04-05,66.56
Douglas,2020-04-06,62.7
Douglas,2020-04-07,62.7
Douglas,2020-04-08,65.16
Douglas,2020-04-09,71.11
Douglas,2020-04-10,71.11
Douglas,2020-04-11,70.06
Douglas,2020-04-12,68.66
Douglas,2020-04-13,64.11
Douglas,2020-04-14,58.5
Douglas,2020-04-15,53.95
Douglas,2020-04-16,55.35
Douglas,2020-04-17,55.7
Douglas,2020-04-18,52.9
Douglas,2020-04-19,50.79
Douglas,2020-04-20,53.95
Douglas,2020-04-21,53.25
Douglas,2020-04-22,51.85
Douglas,2020-04-23,45.19
Douglas,2020-04-24,46.24
Douglas,2020-04-25,46.59
Douglas,2020-04-26,49.39
Douglas,2020-04-27,50.79
Douglas,2020-04-28,49.74
Douglas,2020-04-29,54.65
Douglas,2020-04-30,52.2
Douglas,2020-05-01,52.2
Douglas,2020-05-02,55.35
Douglas,2020-05-03,55.35
Douglas,2020-05-04,52.55
Douglas,2020-05-05,55.7
Douglas,2020-05-06,57.45
Douglas,2020-05-07,60.95
Douglas,2020-05-08,59.55
Douglas,2020-05-09,58.15
Douglas,2020-05-10,56.75
Douglas,2020-05-11,54.3
Douglas,2020-05-12,53.95
Douglas,2020-05-13,50.44
Douglas,2020-05-14,50.09
Douglas,2020-05-15,45.54
Douglas,2020-05-16,41.69
Douglas,2020-05-17,39.93
Douglas,2020-05-18,41.34
Douglas,2020-05-19,38.88
Douglas,2020-05-20,36.08
Douglas,2020-05-21,31.53
Douglas,2020-05-22,29.78
Douglas,2020-05-23,29.43
Douglas,2020-05-24,25.92
Douglas,2020-05-25,25.92
Douglas,2020-05-26,26.62
Douglas,2020-05-27,29.08
Douglas,2020-05-28,27.32
Douglas,2020-05-29,25.57
Douglas,2020-05-30,27.32
Douglas,2020-05-31,28.02
Douglas,2020-06-01,26.27
Douglas,2020-06-02,25.22
Douglas,2020-06-03,25.92
Douglas,2020-06-04,29.08
Douglas,2020-06-05,28.73
Douglas,2020-06-06,27.32
Douglas,2020-06-07,28.37
Douglas,2020-06-08,27.67
Douglas,2020-06-09,28.37
Douglas,2020-06-10,26.62
Douglas,2020-06-11,28.02
Douglas,2020-06-12,29.78
Douglas,2020-06-13,27.67
Douglas,2020-06-14,28.37
Douglas,2020-06-15,29.08
Douglas,2020-06-16,31.18
Douglas,2020-06-17,30.48
Douglas,2020-06-18,27.67
Douglas,2020-06-19,28.02
Douglas,2020-06-20,30.13
Douglas,2020-06-21,33.63
Douglas,2020-06-22,37.48
Douglas,2020-06-23,36.78
Douglas,2020-06-24,35.73
Douglas,2020-06-25,40.64
Douglas,2020-06-26,42.39
Douglas,2020-06-27,44.84
Douglas,2020-06-28,48.34
Douglas,2020-06-29,48.69
Douglas,2020-06-30,47.64
Douglas,2020-07-01,50.44
Douglas,2020-07-02,55.7
Douglas,2020-07-03,56.75
Douglas,2020-07-04,58.5
Douglas,2020-07-05,56.4
Douglas,2020-07-06,54.3
Douglas,2020-07-07,60.6
Douglas,2020-07-08,64.11
Douglas,2020-07-09,64.11
Douglas,2020-07-10,73.21
Douglas,2020-07-11,74.26
Douglas,2020-07-12,77.77
Douglas,2020-07-13,81.27
Douglas,2020-07-14,87.58
Douglas,2020-07-15,91.08
Douglas,2020-07-16,97.74
Douglas,2020-07-17,105.09
Douglas,2020-07-18,106.49
Douglas,2020-07-19,111.4
Douglas,2020-07-20,118.4
Douglas,2020-07-21,117.35
Douglas,2020-07-22,124.01
Douglas,2020-07-23,124.36
Douglas,2020-07-24,119.8
Douglas,2020-07-25,126.11
Douglas,2020-07-26,125.41
Douglas,2020-07-27,122.96
Douglas,2020-07-28,125.06
Douglas,2020-07-29,123.66
Douglas,2020-07-30,115.95
Douglas,2020-07-31,113.15
Douglas,2020-08-01,110.0
Douglas,2020-08-02,110.7
Douglas,2020-08-03,103.69
Douglas,2020-08-04,102.64
Douglas,2020-08-05,97.74
Douglas,2020-08-06,94.23
Douglas,2020-08-07,89.68
Douglas,2020-08-08,81.27
Douglas,2020-08-09,75.32
Douglas,2020-08-10,75.32
Douglas,2020-08-11,70.41
Douglas,2020-08-12,65.86
Douglas,2020-08-13,67.96
Douglas,2020-08-14,65.51
Douglas,2020-08-15,67.61
Douglas,2020-08-16,65.16
Douglas,2020-08-17,65.51
Douglas,2020-08-18,62.7
Douglas,2020-08-19,60.6
Douglas,2020-08-20,60.95
Douglas,2020-08-21,59.9
Douglas,2020-08-22,58.85
Douglas,2020-08-23,92.13
Douglas,2020-08-24,93.53
Douglas,2020-08-25,95.28
Douglas,2020-08-26,97.03
Douglas,2020-08-27,94.23
Douglas,2020-08-28,96.33
Douglas,2020-08-29,91.43
Douglas,2020-08-30,89.33
Douglas,2020-08-31,92.13
Douglas,2020-09-01,94.23
Douglas,2020-09-02,95.63
Douglas,2020-09-03,98.44
Douglas,2020-09-04,101.59
Douglas,2020-09-05,106.14
Douglas,2020-09-06,72.86
Douglas,2020-09-07,74.26
Douglas,2020-09-08,74.26
Douglas,2020-09-09,74.62
Douglas,2020-09-10,77.07
Douglas,2020-09-11,73.21
Douglas,2020-09-12,77.42
Douglas,2020-09-13,78.47
Douglas,2020-09-14,78.12
Douglas,2020-09-15,81.27
Douglas,2020-09-16,82.32
Douglas,2020-09-17,86.88
Douglas,2020-09-18,95.98
Douglas,2020-09-19,94.93
Douglas,2020-09-20,95.28
Douglas,2020-09-21,105.79
Douglas,2020-09-22,109.3
Douglas,2020-09-23,117.7
Douglas,2020-09-24,118.05
Douglas,2020-09-25,129.96
Douglas,2020-09-26,135.57
Douglas,2020-09-27,138.72
Douglas,2020-09-28,145.38
Douglas,2020-09-29,148.18
Douglas,2020-09-30,151.68
Douglas,2020-10-01,150.28
Douglas,2020-10-02,150.28
Douglas,2020-10-03,150.28
Douglas,2020-10-04,153.78
Douglas,2020-10-05,147.83
Douglas,2020-10-06,145.73
Douglas,2020-10-07,143.28
Douglas,2020-10-08,145.03
Douglas,2020-10-09,141.87
Douglas,2020-10-10,148.53
Douglas,2020-10-11,146.08
Douglas,2020-10-12,153.08
Douglas,2020-10-13,152.38
Douglas,2020-10-14,153.43
Douglas,2020-10-15,162.19
Douglas,2020-10-16,158.69
Douglas,2020-10-17,164.99
Douglas,2020-10-18,176.9
Douglas,2020-10-19,175.85
Douglas,2020-10-20,180.06
Douglas,2020-10-21,178.66
Douglas,2020-10-22,184.26
Douglas,2020-10-23,190.57
Douglas,2020-10-24,213.34
Douglas,2020-10-25,239.96
Douglas,2020-10-26,266.93
Douglas,2020-10-27,284.8
Douglas,2020-10-28,293.91
Douglas,2020-10-29,305.12
Douglas,2020-10-30,311.77
Douglas,2020-10-31,359.41
Douglas,2020-11-01,393.74
Douglas,2020-11-02,427.37
Douglas,2020-11-03,421.07
Douglas,2020-11-04,483.77
Douglas,2020-11-05,527.91
Douglas,2020-11-06,564.69
Douglas,2020-11-07,586.76
Douglas,2020-11-08,606.38
Douglas,2020-11-09,658.57
Douglas,2020-11-10,668.38
Douglas,2020-11-11,700.61
Douglas,2020-11-12,743.7
Douglas,2020-11-13,896.08
Douglas,2020-11-14,936.02
Douglas,2020-11-15,949.68
Douglas,2020-11-16,979.45
Douglas,2020-11-17,1044.96
Douglas,2020-11-18,1071.58
Douglas,2020-11-19,1142.0
Douglas,2020-11-20,1168.62
Douglas,2020-11-21,1210.31
Douglas,2020-11-22,1239.73
Douglas,2020-11-23,1247.79
Douglas,2020-11-24,1283.52
Douglas,2020-11-25,1299.98
Douglas,2020-11-26,1348.33
Douglas,2020-11-27,1263.9
Douglas,2020-11-28,1232.73
Douglas,2020-11-29,1231.67
Douglas,2020-11-30,1229.22
Douglas,2020-12-01,1253.04
Douglas,2020-12-02,1208.9
Douglas,2020-12-03,1119.58
Douglas,2020-12-04,1163.37
Douglas,2020-12-05,1118.53
Eagle,2020-03-06,1.92
Eagle,2020-03-07,1.92
Eagle,2020-03-08,1.92
Eagle,2020-03-09,3.83
Eagle,2020-03-10,5.75
Eagle,2020-03-11,7.66
Eagle,2020-03-12,21.07
Eagle,2020-03-13,30.65
Eagle,2020-03-14,38.32
Eagle,2020-03-15,45.98
Eagle,2020-03-16,65.14
Eagle,2020-03-17,65.14
Eagle,2020-03-18,74.72
Eagle,2020-03-19,97.71
Eagle,2020-03-20,114.95
Eagle,2020-03-21,139.85
Eagle,2020-03-22,151.35
Eagle,2020-03-23,172.42
Eagle,2020-03-24,178.17
Eagle,2020-03-25,222.23
Eagle,2020-03-26,260.55
Eagle,2020-03-27,295.04
Eagle,2020-03-28,310.36
Eagle,2020-03-29,312.28
Eagle,2020-03-30,342.93
Eagle,2020-03-31,369.75
Eagle,2020-04-01,490.45
Eagle,2020-04-02,503.86
Eagle,2020-04-03,521.1
Eagle,2020-04-04,496.2
Eagle,2020-04-05,496.2
Eagle,2020-04-06,503.86
Eagle,2020-04-07,528.77
Eagle,2020-04-08,486.62
Eagle,2020-04-09,473.21
Eagle,2020-04-10,490.45
Eagle,2020-04-11,480.87
Eagle,2020-04-12,507.69
Eagle,2020-04-13,467.46
Eagle,2020-04-14,461.71
Eagle,2020-04-15,354.43
Eagle,2020-04-16,316.11
Eagle,2020-04-17,285.46
Eagle,2020-04-18,287.37
Eagle,2020-04-19,279.71
Eagle,2020-04-20,250.97
Eagle,2020-04-21,220.32
Eagle,2020-04-22,218.4
Eagle,2020-04-23,182.0
Eagle,2020-04-24,153.27
Eagle,2020-04-25,151.35
Eagle,2020-04-26,155.18
Eagle,2020-04-27,149.43
Eagle,2020-04-28,137.94
Eagle,2020-04-29,126.44
Eagle,2020-04-30,136.02
Eagle,2020-05-01,118.78
